Time	MypongaWtp.Cl(t)	MypongaFws.Cl(t)	MypongaFws.Cl(t-17)	CactusCyn.Temp(t-13)	AldingaRd.Cl(t)	AldingaRd.Cl(t-1)	AldingaRd.Cl(t-3)	AldingaRd.Cl(t-24)	AldingaRd.Cl(t-27)	AldingaRd.Cl(t-47)	AldingaRd.Cl(t+24)
2003-07-04 03	3.5325	1.736666667	1.9725	13.01666667	0.660833333	0.6625	0.67	0.666666667	0.69	0.638333333	0.713333333
2003-07-04 04	3.5175	1.7125	1.996666667	13.05833333	0.6575	0.660833333	0.67	0.655833333	0.679166667	0.630833333	0.71
2003-07-04 05	3.645	1.695833333	1.9675	13.16666667	0.648333333	0.6575	0.6625	0.650833333	0.675	0.6275	0.700833333
2003-07-04 06	3.6475	1.675833333	2.018333333	13.05833333	0.641666667	0.648333333	0.660833333	0.648333333	0.666666667	0.619166667	0.691666667
2003-07-04 07	3.5925	1.656666667	2.005	12.76666667	0.64	0.641666667	0.6575	0.648333333	0.655833333	0.620833333	0.684166667
2003-07-04 08	3.5875	1.636666667	2.015833333	12.825	0.64	0.64	0.648333333	0.649166667	0.650833333	0.618333333	0.68
2003-07-04 09	3.4525	1.6175	2.055	12.8	0.6425	0.64	0.641666667	0.663333333	0.648333333	0.6125	0.685833333
2003-07-04 10	3.59	1.6	2.074166667	12.78333333	0.654166667	0.6425	0.64	0.675833333	0.648333333	0.614166667	0.704166667
2003-07-04 11	3.6825	1.585833333	2.0075	12.63333333	0.655833333	0.654166667	0.64	0.681666667	0.649166667	0.6275	0.721666667
2003-07-04 12	3.78	1.576666667	1.963333333	12.55	0.7	0.655833333	0.6425	0.793833333	0.663333333	0.68	0.740833333
2003-07-04 13	3.495	1.629166667	1.9325	12.43333333	0.820833333	0.7	0.654166667	0.906	0.675833333	0.7775	0.756666667
2003-07-04 14	3.46	1.7475	1.898333333	12.4	0.845	0.820833333	0.655833333	0.715	0.681666667	0.790833333	0.769166667
2003-07-04 15	2.235	1.805833333	1.875	12.34166667	0.854166667	0.845	0.7	0.711666667	0.793833333	0.784166667	0.7825
2003-07-04 16	2.045	1.771666667	1.836666667	12.3	0.851666667	0.854166667	0.820833333	0.71	0.906	0.765833333	0.789166667
2003-07-04 17	1.925	1.823333333	1.815833333	12.26666667	0.836666667	0.851666667	0.845	0.699166667	0.715	0.739166667	0.778333333
2003-07-04 18	1.8575	1.894166667	1.788333333	12.21666667	0.8025	0.836666667	0.854166667	0.681666667	0.711666667	0.716666667	0.7575
2003-07-04 19	2.2875	1.944166667	1.76	12.2	0.784166667	0.8025	0.851666667	0.67	0.71	0.719166667	0.740833333
2003-07-04 20	4.0675	1.966666667	1.736666667	12.10833333	0.754166667	0.784166667	0.836666667	0.671666667	0.699166667	0.7175	0.716666667
2003-07-04 21	4.0775	1.923333333	1.7125	11.81666667	0.769166667	0.754166667	0.8025	0.675	0.681666667	0.714166667	0.726666667
2003-07-04 22	5.51	1.918333333	1.695833333	12	0.765833333	0.769166667	0.784166667	0.675833333	0.67	0.701666667	0.720833333
2003-07-04 23	3.1575	1.839166667	1.675833333	11.99166667	0.7525	0.765833333	0.754166667	0.673333333	0.671666667	0.69	0.711666667
2003-07-05 00	2.4925	1.795833333	1.656666667	11.99166667	0.745833333	0.7525	0.769166667	0.67	0.675	0.679166667	0.703333333
2003-07-05 01	4.16	1.766666667	1.636666667	12.30833333	0.731666667	0.745833333	0.765833333	0.67	0.675833333	0.675	0.700833333
2003-07-05 02	4.5325	1.750833333	1.6175	12.23333333	0.724166667	0.731666667	0.7525	0.6625	0.673333333	0.666666667	0.695
2003-07-05 03	2.8525	1.7325	1.6	12.4	0.713333333	0.724166667	0.745833333	0.660833333	0.67	0.655833333	0.69
2003-07-05 04	2.3525	1.704166667	1.585833333	13.35	0.71	0.713333333	0.731666667	0.6575	0.67	0.650833333	0.684166667
2003-07-05 05	1.9525	1.684166667	1.576666667	13.4	0.700833333	0.71	0.724166667	0.648333333	0.6625	0.648333333	0.68
2003-07-05 06	3.0375	1.693333333	1.629166667	13.025	0.691666667	0.700833333	0.713333333	0.641666667	0.660833333	0.648333333	0.678333333
2003-07-05 07	3.6325	1.795	1.7475	12.5	0.684166667	0.691666667	0.71	0.64	0.6575	0.649166667	0.675
2003-07-05 08	3.6425	1.844166667	1.805833333	12.79166667	0.68	0.684166667	0.700833333	0.64	0.648333333	0.663333333	0.67
2003-07-05 09	3.54	1.9375	1.771666667	13	0.685833333	0.68	0.691666667	0.6425	0.641666667	0.675833333	0.6725
2003-07-05 10	3.79	1.930833333	1.823333333	12.93333333	0.704166667	0.685833333	0.684166667	0.654166667	0.64	0.681666667	0.681666667
2003-07-05 11	3.9325	1.955	1.894166667	12.71666667	0.721666667	0.704166667	0.68	0.655833333	0.64	0.793833333	0.699166667
2003-07-05 12	3.6725	1.956666667	1.944166667	12.275	0.740833333	0.721666667	0.685833333	0.7	0.6425	0.906	0.705
2003-07-05 13	3.8125	1.971666667	1.966666667	12.525	0.756666667	0.740833333	0.704166667	0.820833333	0.654166667	0.715	0.783333333
2003-07-05 14	3.74	1.930833333	1.923333333	11.9	0.769166667	0.756666667	0.721666667	0.845	0.655833333	0.711666667	0.865833333
2003-07-05 15	3.68	1.959166667	1.918333333	11.9	0.7825	0.769166667	0.740833333	0.854166667	0.7	0.71	0.860833333
2003-07-05 16	3.7125	1.96	1.839166667	11.86666667	0.789166667	0.7825	0.756666667	0.851666667	0.820833333	0.699166667	0.8475
2003-07-05 17	3.6825	1.985833333	1.795833333	11.8	0.778333333	0.789166667	0.769166667	0.836666667	0.845	0.681666667	0.8375
2003-07-05 18	3.57	2.005	1.766666667	11.7	0.7575	0.778333333	0.7825	0.8025	0.854166667	0.67	0.828333333
2003-07-05 19	3.675	1.963333333	1.750833333	11.56666667	0.740833333	0.7575	0.789166667	0.784166667	0.851666667	0.671666667	0.8175
2003-07-05 20	3.64	1.910833333	1.7325	11.58333333	0.716666667	0.740833333	0.778333333	0.754166667	0.836666667	0.675	0.811666667
2003-07-05 21	3.64	1.8775	1.704166667	11.63333333	0.726666667	0.716666667	0.7575	0.769166667	0.8025	0.675833333	0.805
2003-07-05 22	3.635	1.850833333	1.684166667	11.89166667	0.720833333	0.726666667	0.740833333	0.765833333	0.784166667	0.673333333	0.79
2003-07-05 23	3.0825	1.818333333	1.693333333	12.39166667	0.711666667	0.720833333	0.716666667	0.7525	0.754166667	0.67	0.780833333
2003-07-06 00	2.285	1.7875	1.795	12.7	0.703333333	0.711666667	0.726666667	0.745833333	0.769166667	0.67	0.77
2003-07-06 01	2.3925	1.76	1.844166667	13	0.700833333	0.703333333	0.720833333	0.731666667	0.765833333	0.6625	0.753333333
2003-07-06 02	2.4325	1.739166667	1.9375	13.36666667	0.695	0.700833333	0.711666667	0.724166667	0.7525	0.660833333	0.730833333
2003-07-06 03	2.4525	1.716666667	1.930833333	13.75833333	0.69	0.695	0.703333333	0.713333333	0.745833333	0.6575	0.683333333
2003-07-06 04	2.1875	1.6925	1.955	14.00833333	0.684166667	0.69	0.700833333	0.71	0.731666667	0.648333333	0.705833333
2003-07-06 05	2.115	1.76	1.956666667	14.15	0.68	0.684166667	0.695	0.700833333	0.724166667	0.641666667	0.709166667
2003-07-06 06	2.2725	1.85	1.971666667	13.96666667	0.678333333	0.68	0.69	0.691666667	0.713333333	0.64	0.695833333
2003-07-06 07	2.055	1.901666667	1.930833333	13.45	0.675	0.678333333	0.684166667	0.684166667	0.71	0.64	0.691666667
2003-07-06 08	1.8975	1.874166667	1.959166667	13.40833333	0.67	0.675	0.68	0.68	0.700833333	0.6425	0.6775
2003-07-06 09	2.14	1.909166667	1.96	13.46666667	0.6725	0.67	0.678333333	0.685833333	0.691666667	0.654166667	0.675
2003-07-06 10	2.8075	1.970833333	1.985833333	13.41666667	0.681666667	0.6725	0.675	0.704166667	0.684166667	0.655833333	0.68
2003-07-06 11	3.36	2.0025	2.005	13.1	0.699166667	0.681666667	0.67	0.721666667	0.68	0.7	0.6925
2003-07-06 12	3.5725	1.99	1.963333333	12.85833333	0.705	0.699166667	0.6725	0.740833333	0.685833333	0.820833333	0.761666667
2003-07-06 13	3.53	2.0125	1.910833333	12.14166667	0.783333333	0.705	0.681666667	0.756666667	0.704166667	0.845	0.836666667
2003-07-06 14	3.445	1.989166667	1.8775	11.93333333	0.865833333	0.783333333	0.699166667	0.769166667	0.721666667	0.854166667	0.8525
2003-07-06 15	3.4025	1.96	1.850833333	11.81666667	0.860833333	0.865833333	0.705	0.7825	0.740833333	0.851666667	0.850833333
2003-07-06 16	3.3725	1.960833333	1.818333333	11.8	0.8475	0.860833333	0.783333333	0.789166667	0.756666667	0.836666667	0.839166667
2003-07-06 17	3.4175	1.9725	1.7875	11.78333333	0.8375	0.8475	0.865833333	0.778333333	0.769166667	0.8025	0.818333333
2003-07-06 18	3.345	1.995833333	1.76	11.7	0.828333333	0.8375	0.860833333	0.7575	0.7825	0.784166667	0.7975
2003-07-06 19	3.365	2.01	1.739166667	11.75	0.8175	0.828333333	0.8475	0.740833333	0.789166667	0.754166667	0.7875
2003-07-06 20	3.3675	2.014166667	1.716666667	11.6	0.811666667	0.8175	0.8375	0.716666667	0.778333333	0.769166667	0.77
2003-07-06 21	3.41	1.974166667	1.6925	11.63333333	0.805	0.811666667	0.828333333	0.726666667	0.7575	0.765833333	0.746666667
2003-07-06 22	3.385	1.9025	1.76	12.01666667	0.79	0.805	0.8175	0.720833333	0.740833333	0.7525	0.750833333
2003-07-06 23	3.375	1.860833333	1.85	12.44166667	0.780833333	0.79	0.811666667	0.711666667	0.716666667	0.745833333	0.745833333
2003-07-07 00	3.365	1.831666667	1.901666667	12.825	0.77	0.780833333	0.805	0.703333333	0.726666667	0.731666667	0.740833333
2003-07-07 01	3.4025	1.798333333	1.874166667	13.225	0.753333333	0.77	0.79	0.700833333	0.720833333	0.724166667	0.738333333
2003-07-07 02	3.34	1.7725	1.909166667	13.46666667	0.730833333	0.753333333	0.780833333	0.695	0.711666667	0.713333333	0.734166667
2003-07-07 03	3.285	1.75	1.970833333	13.85	0.683333333	0.730833333	0.77	0.69	0.703333333	0.71	0.721666667
2003-07-07 04	2.5125	1.734166667	2.0025	13.84166667	0.705833333	0.683333333	0.753333333	0.684166667	0.700833333	0.700833333	0.72
2003-07-07 05	2.9375	1.796666667	1.99	13.75833333	0.709166667	0.705833333	0.730833333	0.68	0.695	0.691666667	0.7175
2003-07-07 06	2.495	1.860833333	2.0125	13.53333333	0.695833333	0.709166667	0.683333333	0.678333333	0.69	0.684166667	0.71
2003-07-07 07	2.2875	1.925833333	1.989166667	13.4	0.691666667	0.695833333	0.705833333	0.675	0.684166667	0.68	0.708333333
2003-07-07 08	2.055	1.903333333	1.96	13.23333333	0.6775	0.691666667	0.709166667	0.67	0.68	0.685833333	0.708333333
2003-07-07 09	2.9575	1.9375	1.960833333	13.1	0.675	0.6775	0.695833333	0.6725	0.678333333	0.704166667	0.714166667
2003-07-07 10	3.4125	1.954166667	1.9725	13.03333333	0.68	0.675	0.691666667	0.681666667	0.675	0.721666667	0.735833333
2003-07-07 11	3.42	1.975	1.995833333	12.89166667	0.6925	0.68	0.6775	0.699166667	0.67	0.740833333	0.790833333
2003-07-07 12	3.415	1.9825	2.01	12.63333333	0.761666667	0.6925	0.675	0.705	0.6725	0.756666667	0.824166667
2003-07-07 13	3.22	1.998333333	2.014166667	12.575	0.836666667	0.761666667	0.68	0.783333333	0.681666667	0.769166667	0.845833333
2003-07-07 14	3.2925	1.976666667	1.974166667	12.44166667	0.8525	0.836666667	0.6925	0.865833333	0.699166667	0.7825	0.86
2003-07-07 15	3.2375	1.919166667	1.9025	12.33333333	0.850833333	0.8525	0.761666667	0.860833333	0.705	0.789166667	0.864166667
2003-07-07 16	3.2275	1.833333333	1.860833333	12.3	0.839166667	0.850833333	0.836666667	0.8475	0.783333333	0.778333333	0.855
2003-07-07 17	3.23	1.85	1.831666667	12.21666667	0.818333333	0.839166667	0.8525	0.8375	0.865833333	0.7575	0.835
2003-07-07 18	3.17	1.886666667	1.798333333	12.2	0.7975	0.818333333	0.850833333	0.828333333	0.860833333	0.740833333	0.810833333
2003-07-07 19	3.1225	1.910833333	1.7725	12.2	0.7875	0.7975	0.839166667	0.8175	0.8475	0.716666667	0.795
2003-07-07 20	3.245	1.866666667	1.75	12.2	0.77	0.7875	0.818333333	0.811666667	0.8375	0.726666667	0.766666667
2003-07-07 21	3.0875	1.798333333	1.734166667	12.2	0.746666667	0.77	0.7975	0.805	0.828333333	0.720833333	0.7625
2003-07-07 22	3.28	1.758333333	1.796666667	12.35	0.750833333	0.746666667	0.7875	0.79	0.8175	0.711666667	0.760833333
2003-07-07 23	3.0825	1.729166667	1.860833333	12.76666667	0.745833333	0.750833333	0.77	0.780833333	0.811666667	0.703333333	0.751666667
2003-07-08 00	2.7925	1.698333333	1.925833333	13.19166667	0.740833333	0.745833333	0.746666667	0.77	0.805	0.700833333	0.7425
2003-07-08 01	2.52	1.671666667	1.903333333	13.10833333	0.738333333	0.740833333	0.750833333	0.753333333	0.79	0.695	0.733333333
2003-07-08 02	2.415	1.65	1.9375	13.275	0.734166667	0.738333333	0.745833333	0.730833333	0.780833333	0.69	0.726666667
2003-07-08 03	2.3675	1.644166667	1.954166667	13.44166667	0.721666667	0.734166667	0.740833333	0.683333333	0.77	0.684166667	0.7125
2003-07-08 04	2.2975	1.730833333	1.975	13.425	0.72	0.721666667	0.738333333	0.705833333	0.753333333	0.68	0.7
2003-07-08 05	2.085	1.816666667	1.9825	13.56666667	0.7175	0.72	0.734166667	0.709166667	0.730833333	0.678333333	0.696666667
2003-07-08 06	2.37	1.85	1.998333333	13.4	0.71	0.7175	0.721666667	0.695833333	0.683333333	0.675	0.683333333
2003-07-08 07	3.03	1.888333333	1.976666667	13.05833333	0.708333333	0.71	0.72	0.691666667	0.705833333	0.67	0.679166667
2003-07-08 08	3.02	1.849166667	1.919166667	12.95833333	0.708333333	0.708333333	0.7175	0.6775	0.709166667	0.6725	0.675
2003-07-08 09	3.1825	1.9375	1.833333333	12.70833333	0.714166667	0.708333333	0.71	0.675	0.695833333	0.681666667	0.694166667
2003-07-08 10	3.1325	1.924166667	1.85	12.525	0.735833333	0.714166667	0.708333333	0.68	0.691666667	0.699166667	0.7
2003-07-08 11	3.325	1.959166667	1.886666667	12.33333333	0.790833333	0.735833333	0.708333333	0.6925	0.6775	0.705	0.720833333
2003-07-08 12	3.405	1.939166667	1.910833333	12.11666667	0.824166667	0.790833333	0.714166667	0.761666667	0.675	0.783333333	0.754166667
2003-07-08 13	2.72	1.880833333	1.866666667	11.95833333	0.845833333	0.824166667	0.735833333	0.836666667	0.68	0.865833333	0.7375
2003-07-08 14	2.135	1.940833333	1.798333333	11.98333333	0.86	0.845833333	0.790833333	0.8525	0.6925	0.860833333	0.758333333
2003-07-08 15	1.95	1.945	1.758333333	11.90833333	0.864166667	0.86	0.824166667	0.850833333	0.761666667	0.8475	0.771666667
2003-07-08 16	1.8025	1.9825	1.729166667	11.9	0.855	0.864166667	0.845833333	0.839166667	0.836666667	0.8375	0.755
2003-07-08 17	1.6075	1.975833333	1.698333333	11.88333333	0.835	0.855	0.86	0.818333333	0.8525	0.828333333	0.749166667
2003-07-08 18	1.5275	1.8925	1.671666667	11.81666667	0.810833333	0.835	0.864166667	0.7975	0.850833333	0.8175	0.724166667
2003-07-08 19	1.9575	1.869166667	1.65	11.75833333	0.795	0.810833333	0.855	0.7875	0.839166667	0.811666667	0.7
2003-07-08 20	2.17	1.845833333	1.644166667	11.8	0.766666667	0.795	0.835	0.77	0.818333333	0.805	0.700833333
2003-07-08 21	2.0075	1.815	1.730833333	11.73333333	0.7625	0.766666667	0.810833333	0.746666667	0.7975	0.79	0.693333333
2003-07-08 22	3.2575	1.791666667	1.816666667	11.94166667	0.760833333	0.7625	0.795	0.750833333	0.7875	0.780833333	0.688333333
2003-07-08 23	3.445	1.765833333	1.85	11.94166667	0.751666667	0.760833333	0.766666667	0.745833333	0.77	0.77	0.678333333
2003-07-09 00	3.46	1.744166667	1.888333333	11.86666667	0.7425	0.751666667	0.7625	0.740833333	0.746666667	0.753333333	0.676666667
2003-07-09 01	3.4475	1.718333333	1.849166667	11.975	0.733333333	0.7425	0.760833333	0.738333333	0.750833333	0.730833333	0.666666667
2003-07-09 02	3.4725	1.6975	1.9375	12.44166667	0.726666667	0.733333333	0.751666667	0.734166667	0.745833333	0.683333333	0.66
2003-07-09 03	3.51	1.745833333	1.924166667	12.8	0.7125	0.726666667	0.7425	0.721666667	0.740833333	0.705833333	0.659166667
2003-07-09 04	3.3575	1.820833333	1.959166667	13.175	0.7	0.7125	0.733333333	0.72	0.738333333	0.709166667	0.6475
2003-07-09 05	3.4775	1.865833333	1.939166667	13.34166667	0.696666667	0.7	0.726666667	0.7175	0.734166667	0.695833333	0.646666667
2003-07-09 06	3.435	1.915	1.880833333	13.41666667	0.683333333	0.696666667	0.7125	0.71	0.721666667	0.691666667	0.6375
2003-07-09 07	3.4425	1.959166667	1.940833333	13.08333333	0.679166667	0.683333333	0.7	0.708333333	0.72	0.6775	0.639166667
2003-07-09 08	2.3025	1.915	1.945	13.03333333	0.675	0.679166667	0.696666667	0.708333333	0.7175	0.675	0.64
2003-07-09 09	2.005	1.988333333	1.9825	12.8	0.694166667	0.675	0.683333333	0.714166667	0.71	0.68	0.6475
2003-07-09 10	2.27	1.949166667	1.975833333	12.70833333	0.7	0.694166667	0.679166667	0.735833333	0.708333333	0.6925	0.650833333
2003-07-09 11	1.9725	2.010833333	1.8925	12.81666667	0.720833333	0.7	0.675	0.790833333	0.708333333	0.761666667	0.6675
2003-07-09 12	1.9	2.0375	1.869166667	12.4	0.754166667	0.720833333	0.694166667	0.824166667	0.714166667	0.836666667	0.7075
2003-07-09 13	1.8975	2.0275	1.845833333	12	0.7375	0.754166667	0.7	0.845833333	0.735833333	0.8525	0.764166667
2003-07-09 14	2.3125	2.030833333	1.815	11.95833333	0.758333333	0.7375	0.720833333	0.86	0.790833333	0.850833333	0.811666667
2003-07-09 15	3.18	2.058333333	1.791666667	11.85	0.771666667	0.758333333	0.754166667	0.864166667	0.824166667	0.839166667	0.824166667
2003-07-09 16	3.1575	2.055833333	1.765833333	11.6	0.755	0.771666667	0.7375	0.855	0.845833333	0.818333333	0.831666667
2003-07-09 17	3.185	2.063333333	1.744166667	11.41666667	0.749166667	0.755	0.758333333	0.835	0.86	0.7975	0.813333333
2003-07-09 18	2.85	2.071666667	1.718333333	11.35833333	0.724166667	0.749166667	0.771666667	0.810833333	0.864166667	0.7875	0.78
2003-07-09 19	1.7725	2.069166667	1.6975	11.26666667	0.7	0.724166667	0.755	0.795	0.855	0.77	0.7625
2003-07-09 20	1.7825	2.061666667	1.745833333	11.29166667	0.700833333	0.7	0.749166667	0.766666667	0.835	0.746666667	0.736666667
2003-07-09 21	1.83	2.061666667	1.820833333	11.44166667	0.693333333	0.700833333	0.724166667	0.7625	0.810833333	0.750833333	0.750833333
2003-07-09 22	1.7325	2.064166667	1.865833333	11.575	0.688333333	0.693333333	0.7	0.760833333	0.795	0.745833333	0.7625
2003-07-09 23	1.7475	2.065833333	1.915	11.64166667	0.678333333	0.688333333	0.700833333	0.751666667	0.766666667	0.740833333	0.776666667
2003-07-10 00	1.9375	2.066666667	1.959166667	11.81666667	0.676666667	0.678333333	0.693333333	0.7425	0.7625	0.738333333	0.780833333
2003-07-10 01	2.1475	2.08	1.915	12.23333333	0.666666667	0.676666667	0.688333333	0.733333333	0.760833333	0.734166667	0.780833333
2003-07-10 02	1.8975	2.07	1.988333333	12.7	0.66	0.666666667	0.678333333	0.726666667	0.751666667	0.721666667	0.774166667
2003-07-10 03	1.6375	2.07	1.949166667	12.96666667	0.659166667	0.66	0.676666667	0.7125	0.7425	0.72	0.788333333
2003-07-10 04	1.895	2.063333333	2.010833333	12.825	0.6475	0.659166667	0.666666667	0.7	0.733333333	0.7175	0.8
2003-07-10 05	3.23	2.060833333	2.0375	12.80833333	0.646666667	0.6475	0.66	0.696666667	0.726666667	0.71	0.803333333
2003-07-10 06	3.2875	2.053333333	2.0275	12.76666667	0.6375	0.646666667	0.659166667	0.683333333	0.7125	0.708333333	0.808333333
2003-07-10 07	3.365	1.999166667	2.030833333	12.23333333	0.639166667	0.6375	0.6475	0.679166667	0.7	0.708333333	0.808333333
2003-07-10 08	3.3325	2.030833333	2.058333333	12.00833333	0.64	0.639166667	0.646666667	0.675	0.696666667	0.714166667	0.815
2003-07-10 09	3.29	2.036666667	2.055833333	11.86666667	0.6475	0.64	0.6375	0.694166667	0.683333333	0.735833333	0.820833333
2003-07-10 10	3.2325	2.035	2.063333333	11.725	0.650833333	0.6475	0.639166667	0.7	0.679166667	0.790833333	0.84
2003-07-10 11	3.3275	2.036666667	2.071666667	11.69166667	0.6675	0.650833333	0.64	0.720833333	0.675	0.824166667	0.853333333
2003-07-10 12	2.9775	1.985	2.069166667	11.6	0.7075	0.6675	0.6475	0.754166667	0.694166667	0.845833333	0.860833333
2003-07-10 13	2.7325	1.9625	2.061666667	11.6	0.764166667	0.7075	0.650833333	0.7375	0.7	0.86	0.866666667
2003-07-10 14	2.295	1.95	2.061666667	11.6	0.811666667	0.764166667	0.6675	0.758333333	0.720833333	0.864166667	0.8725
2003-07-10 15	2.12	1.92	2.064166667	11.6	0.824166667	0.811666667	0.7075	0.771666667	0.754166667	0.855	0.855
2003-07-10 16	2.225	1.901666667	2.065833333	11.6	0.831666667	0.824166667	0.764166667	0.755	0.7375	0.835	0.835
2003-07-10 17	2.97	1.833333333	2.066666667	11.58333333	0.813333333	0.831666667	0.811666667	0.749166667	0.758333333	0.810833333	0.8125
2003-07-10 18	2.5725	1.828333333	2.08	11.5	0.78	0.813333333	0.824166667	0.724166667	0.771666667	0.795	0.806666667
2003-07-10 19	2.6225	1.803333333	2.07	11.425	0.7625	0.78	0.831666667	0.7	0.755	0.766666667	0.783333333
2003-07-10 20	3.1375	1.7725	2.07	11.40833333	0.736666667	0.7625	0.813333333	0.700833333	0.749166667	0.7625	0.765833333
2003-07-10 21	3.15	1.745833333	2.063333333	11.4	0.750833333	0.736666667	0.78	0.693333333	0.724166667	0.760833333	0.770833333
2003-07-10 22	3.0775	1.7125	2.060833333	11.45833333	0.7625	0.750833333	0.7625	0.688333333	0.7	0.751666667	0.769166667
2003-07-10 23	3.105	1.683333333	2.053333333	11.78333333	0.776666667	0.7625	0.736666667	0.678333333	0.700833333	0.7425	0.750833333
2003-07-11 00	3.1725	1.65	1.999166667	12.425	0.780833333	0.776666667	0.750833333	0.676666667	0.693333333	0.733333333	0.74
2003-07-11 01	3.0025	1.626666667	2.030833333	12.71666667	0.780833333	0.780833333	0.7625	0.666666667	0.688333333	0.726666667	0.728333333
2003-07-11 02	3.1375	1.5975	2.036666667	13.03333333	0.774166667	0.780833333	0.776666667	0.66	0.678333333	0.7125	0.719166667
2003-07-11 03	3.1375	1.578333333	2.035	13.4	0.788333333	0.774166667	0.780833333	0.659166667	0.676666667	0.7	0.710833333
2003-07-11 04	3.0425	1.563333333	2.036666667	13.425	0.8	0.788333333	0.780833333	0.6475	0.666666667	0.696666667	0.704166667
2003-07-11 05	2.8225	1.54	1.985	13.575	0.803333333	0.8	0.774166667	0.646666667	0.66	0.683333333	0.69
2003-07-11 06	2.2425	1.520833333	1.9625	13.54166667	0.808333333	0.803333333	0.788333333	0.6375	0.659166667	0.679166667	0.6825
2003-07-11 07	2.195	1.503333333	1.95	13.31666667	0.808333333	0.808333333	0.8	0.639166667	0.6475	0.675	0.6725
2003-07-11 08	2.0725	1.485833333	1.92	13.3	0.815	0.808333333	0.803333333	0.64	0.646666667	0.694166667	0.6675
2003-07-11 09	1.91	1.465	1.901666667	13.19166667	0.820833333	0.815	0.808333333	0.6475	0.6375	0.7	0.66
2003-07-11 10	1.875	1.448333333	1.833333333	13.025	0.84	0.820833333	0.808333333	0.650833333	0.639166667	0.720833333	0.66
